year,county,state,povrate,wagesal_percap,trans_gov_pc,trans_medicare_pc,oldfrac,totalpop,trans_medicaid_pc,unemprate
2007,"Rowan County, KY",21,24.5,15.217543,7.5817814,1.7701294,0.11975212,22914,1.5358853,5.3
2003,"Montgomery County, KY",21,14.5,15.197808,5.8159733,1.0723474,0.12443842,23594,1.0797112,6.5
2007,"Menifee County, KY",21,27.2,5.0424132,9.3599367,2.0858843,0.14677767,6486,2.0990171,8.5
2011,"Montgomery County, KY",21,21.3,14.456762,8.4932556,2.0971494,0.13117267,26751,1.2304689,11.2
2018,"Menifee County, KY",21,26.4,5.0164762,12.44154,2.8334608,0.2078608,6437,3.6812234,7.6
2002,"Rowan County, KY",21,,15.484168,6.5110521,1.0557401,0.10855838,22329,1.4716004,5.7
2012,"Menifee County, KY",21,33.2,4.8544936,10.891588,2.2952085,0.17481856,6338,2.3231037,11.6
2008,"Rowan County, KY",21,25.3,15.310322,8.1506948,1.8572123,0.12027536,23097,1.5052058,6.0
2010,"Montgomery County, KY",21,19.2,14.310177,8.4581852,1.9698386,0.12832876,26549,1.2332065,12.2
2009,"Menifee County, KY",21,27.7,5.0423417,11.377722,2.2756536,0.16162735,6317,2.4944978,16.4
2017,"Bath County, KY",21,23.0,5.9659486,10.608811,2.5207779,0.16460706,12381,2.807714,7.9
2017,"Leslie County, KY",21,31.0,6.2115664,16.464109,3.5766735,0.17662464,10310,5.8712583,10.1
2002,"Leslie County, KY",21,,8.5814877,9.931365,1.8019804,0.12150379,12156,2.6535077,8.5
2008,"Perry County, KY",21,27.2,21.536966,12.050909,2.7772491,0.12964512,28686,2.9108801,6.8
2007,"Leslie County, KY",21,31.0,8.1370592,11.798094,2.8786647,0.13534743,11585,2.9810824,8.7
2019,"Letcher County, KY",21,28.9,7.4135799,16.260456,3.7189837,0.19895142,21553,5.096705,7.4
2014,"Knott County, KY",21,33.7,6.227705,13.896886,2.6877978,0.15642248,15944,4.6845179,11.1
2010,"Leslie County, KY",21,29.2,8.2109089,13.423638,2.9451158,0.14045043,11278,3.4259653,12.9
2013,"Letcher County, KY",21,27.1,7.5522051,12.710194,2.728868,0.15828377,23540,3.0419674,16.7
2017,"Knott County, KY",21,34.6,5.2033062,14.655711,2.8437316,0.17843086,15244,5.380568,8.5
2004,"Leslie County, KY",21,28.6,7.5907989,10.893157,2.1882603,0.12901862,11820,2.964679,8.2
2005,"Perry County, KY",21,29.6,20.53343,10.821611,2.2185228,0.12363523,28851,2.887337,7.1
2015,"Knott County, KY",21,33.8,6.1031799,14.754912,2.9668722,0.16345663,15680,5.3930364,10.2
2009,"Letcher County, KY",21,30.6,11.751117,12.310691,2.6053219,0.1409867,24364,3.0243187,10.7
2002,"Letcher County, KY",21,,10.290142,9.6832466,1.9304302,0.12747853,24914,2.3891103,8.3
2009,"Perry County, KY",21,27.7,21.948542,12.952297,2.7026711,0.13157803,28713,3.4048457,10.7
2014,"Perry County, KY",21,27.5,18.197975,14.882581,2.9971051,0.14974232,27554,4.9072099,10.3
2008,"Knott County, KY",21,30.2,13.431283,10.951176,2.3594253,0.1317405,16616,2.7754767,6.8
2016,"Knott County, KY",21,38.2,5.5727534,14.456223,2.9460328,0.17221792,15492,5.1064835,11.6
2005,"Letcher County, KY",21,27.2,10.621371,10.312977,2.2717795,0.13308929,24585,2.5525663,7.2
2018,"Leslie County, KY",21,30.8,6.3448987,16.593384,3.6898568,0.18155846,10151,5.9298129,7.1
2019,"Knott County, KY",21,30.5,5.5806932,15.251233,3.2929757,0.19134136,14806,5.4131393,6.9
2015,"Perry County, KY",21,28.5,17.985313,15.938396,3.2260985,0.15438572,27373,5.5832472,9.1
2005,"Knott County, KY",21,31.1,13.801978,9.7615566,2.041224,0.12598747,17089,2.6916022,6.9
2016,"Letcher County, KY",21,31.6,7.0436192,15.26573,3.349025,0.17957731,22759,4.7457991,12.5
2007,"Letcher County, KY",21,27.0,10.405617,10.984485,2.6906266,0.137924,24499,2.6002779,7.4
2003,"Letcher County, KY",21,22.0,9.3212805,9.5813379,1.9295225,0.1288666,24925,2.2336562,10.1
2012,"Letcher County, KY",21,25.9,8.9353333,12.26926,2.6465526,0.15143059,24011,2.8627961,13.5
2019,"Leslie County, KY",21,32.3,6.1432467,17.060246,3.8467917,0.18689886,9877,6.0278282,8.2
2016,"Leslie County, KY",21,31.8,6.294157,16.088703,3.3944602,0.17160387,10431,5.6021762,13.6
2015,"Leslie County, KY",21,33.7,6.2638984,15.785547,2.9020948,0.16497557,10644,5.861434,11.2
2014,"Leslie County, KY",21,33.0,6.1008444,14.824203,2.9927261,0.15900277,10830,5.0963106,12.8
2008,"Leslie County, KY",21,30.0,8.5072794,12.481859,3.112412,0.13885739,11465,2.9755409,8.3
2011,"Knott County, KY",21,30.5,10.641293,12.436809,2.7948804,0.13842569,16312,3.2180111,11.8
2010,"Knott County, KY",21,26.4,10.201914,12.404156,2.647228,0.13463773,16355,3.1940699,13.5
2009,"Knott County, KY",21,23.7,12.717674,12.005968,2.4237051,0.13177779,16543,3.2641666,10.6
2007,"Knott County, KY",21,31.7,11.938916,10.396605,2.2638619,0.1298077,16640,2.805963,6.9
2003,"Knott County, KY",21,23.8,11.802691,8.7577753,1.5949854,0.11957905,17294,2.3606772,6.5
2002,"Knott County, KY",21,,10.639835,8.7781115,1.4973438,0.11594203,17457,2.5003119,6.8
2019,"Perry County, KY",21,24.2,17.722284,16.821323,3.5865972,0.17443125,25758,5.6486135,6.1
2018,"Knott County, KY",21,32.1,5.3464904,14.739743,2.9464815,0.1840674,15076,5.3873281,6.8
2012,"Perry County, KY",21,27.0,19.89135,13.288439,2.9542949,0.13924722,28295,3.2208087,12.5
2009,"Leslie County, KY",21,30.8,8.159235,13.50387,3.0850976,0.14065664,11361,3.516252,12.4
2017,"Letcher County, KY",21,30.8,7.0378976,15.423375,3.1350405,0.18611845,22303,5.01933,9.4
2005,"Leslie County, KY",21,29.1,7.8741484,10.962842,2.293366,0.13045689,11797,2.8838165,8.1
2004,"Letcher County, KY",21,24.0,9.8523169,10.359488,2.2890539,0.12941557,24742,2.6124883,7.1
2017,"Perry County, KY",21,25.9,16.969442,16.364893,3.3925953,0.16361995,26586,5.5767713,8.3
2018,"Letcher County, KY",21,31.1,7.3451486,15.646873,3.2889309,0.19364598,21813,5.075665,6.4
2006,"Letcher County, KY",21,28.7,10.970723,10.553139,2.589618,0.13499632,24534,2.4469621,7.5
2011,"Perry County, KY",21,25.0,21.763519,12.98049,2.7998309,0.1337027,28698,3.3092403,10.4
2012,"Knott County, KY",21,30.5,8.006465,12.488658,2.9413457,0.14361009,16127,3.1235602,13.8
2011,"Letcher County, KY",21,24.3,11.576566,12.387969,2.7487099,0.14387102,24376,2.9380796,10.2
2003,"Perry County, KY",21,23.4,17.891731,10.303469,2.1067717,0.11647756,29173,2.5281537,8.9
2004,"Knott County, KY",21,27.0,13.171171,9.6129189,1.873366,0.12139472,17093,2.7716548,6.2
2007,"Perry County, KY",21,31.4,21.148483,11.576617,2.6912124,0.12866189,28742,2.9417381,7.0
2013,"Perry County, KY",21,26.9,18.565767,13.247414,2.8848803,0.14373526,27982,3.3919356,13.9
2010,"Letcher County, KY",21,23.2,11.340422,12.373317,2.6353624,0.14164017,24534,2.9049146,11.4
2015,"Letcher County, KY",21,33.2,7.532671,15.227134,3.1080699,0.17302269,23049,5.0078316,11.6
2013,"Leslie County, KY",21,29.2,6.9523735,13.289289,2.8865278,0.15248066,10985,3.5303764,17.6
2010,"Perry County, KY",21,28.7,21.532162,13.222057,2.9133332,0.13401234,28669,3.2976079,11.7
2014,"Letcher County, KY",21,30.1,7.7671137,13.955002,2.9001586,0.16483282,23357,4.3635306,12.3
2013,"Knott County, KY",21,28.3,6.2365203,12.258069,2.588042,0.14883171,16092,3.2602198,15.4
2006,"Knott County, KY",21,29.6,12.871108,9.881567,2.195734,0.12876403,16837,2.6131482,7.0
2003,"Leslie County, KY",21,25.8,7.5461779,9.9067793,1.8188857,0.12456287,12010,2.5121655,9.6
2006,"Leslie County, KY",21,28.3,8.1075068,11.35278,2.7787638,0.13210788,11642,2.795594,8.7
2011,"Leslie County, KY",21,24.5,8.7543716,13.413926,3.0955138,0.14354365,11237,3.4540544,12.6
2008,"Letcher County, KY",21,29.4,11.413033,11.523909,2.748863,0.13877602,24363,2.5829735,6.9
2004,"Perry County, KY",21,26.0,19.262777,10.849904,2.1779268,0.11899597,29043,2.9542422,7.7
2006,"Perry County, KY",21,26.9,21.009678,11.042082,2.555871,0.12477019,28829,2.7635469,6.9
2018,"Perry County, KY",21,28.9,17.080956,16.503414,3.5109749,0.16891789,26208,5.6089296,6.3
2016,"Perry County, KY",21,30.9,16.362656,15.785014,3.2710249,0.15887782,27197,5.2574668,10.9
2002,"Perry County, KY",21,,17.850092,10.343563,2.0496061,0.11473612,29180,2.7029686,7.9
2012,"Leslie County, KY",21,27.1,7.921617,13.274651,3.1254542,0.1510772,11140,3.3429549,14.3
2018,"Crittenden County, KY",21,17.8,7.6621413,11.388471,3.169873,0.20627248,8896,2.5165465,5.1
2011,"Lyon County, KY",21,17.0,8.3257132,9.926877,2.7671325,0.20877297,8435,1.1476666,10.4
2007,"Hopkins County, KY",21,18.2,16.496307,8.122571,2.0181358,0.14918649,46834,1.3335978,5.9
2005,"Caldwell County, KY",21,16.4,11.333593,8.0857859,1.9815532,0.17298689,12816,1.4072475,5.9
2015,"Henderson County, KY",21,17.0,18.348059,9.9252272,2.504771,0.16049543,46344,2.1764419,4.8
2012,"Union County, KY",21,20.4,18.644596,8.8915768,2.2472787,0.1419573,15082,1.6147014,7.8
2008,"Webster County, KY",21,17.7,12.411238,8.3443308,2.1663644,0.1493478,13646,1.1465814,6.3
2003,"Union County, KY",21,14.1,14.079475,6.506794,1.3699061,0.13127638,15395,1.2823988,6.2
2004,"Crittenden County, KY",21,17.1,6.5973649,8.1442261,2.1682782,0.17137848,9126,1.4291872,5.9
2010,"Webster County, KY",21,15.1,13.58355,9.0792503,2.1940901,0.15074748,13579,1.3059727,9.5
2015,"Union County, KY",21,20.7,15.648493,10.173231,2.1398997,0.15263192,14951,2.7204938,6.8
2017,"Caldwell County, KY",21,16.0,11.6703,11.013981,2.6563191,0.20637928,12666,2.5364928,5.3
2008,"Hopkins County, KY",21,18.5,16.228664,8.579361,1.9928812,0.15094259,47051,1.3119851,7.3
2005,"Lyon County, KY",21,15.4,8.541028,7.4564819,1.7974833,0.18866338,8327,1.018635,7.3
2006,"Union County, KY",21,17.3,14.339901,7.4632897,1.9218075,0.13537978,15246,1.3958528,5.9
2014,"Lyon County, KY",21,15.4,8.2591419,10.350736,2.8406186,0.23861609,8411,1.6358855,7.0
2007,"Henderson County, KY",21,12.7,18.811565,7.3708882,1.9217925,0.13668592,45696,1.217319,5.0
2012,"Caldwell County, KY",21,20.9,10.863032,9.7663527,2.5150645,0.1875,12992,1.5242165,8.3
2016,"Hopkins County, KY",21,18.3,17.333487,10.733676,2.5495808,0.17439361,45598,2.317059,5.7
2010,"Lyon County, KY",21,14.9,8.7623472,9.9264975,2.6196084,0.21094969,8329,1.1566159,11.6
2008,"Henderson County, KY",21,14.8,18.369076,8.0080442,2.0272334,0.13964297,46046,1.1935337,6.1
2004,"Webster County, KY",21,14.9,11.381165,6.8216777,1.5120069,0.14890113,13969,1.1484606,4.3
2009,"Henderson County, KY",21,16.7,17.175873,8.8058329,2.0892808,0.14121251,46037,1.3974674,10.6
2017,"Webster County, KY",21,14.7,11.989702,10.222948,2.4632647,0.17253305,13012,2.1254995,5.2
2005,"Henderson County, KY",21,14.4,20.022062,6.7202435,1.5178181,0.13266404,45521,1.2038369,5.4
2014,"Webster County, KY",21,17.3,14.389159,9.7972679,2.4829206,0.16224211,13184,1.9147906,5.5
2019,"Lyon County, KY",21,14.5,10.534418,11.831502,3.5021243,0.26041412,8210,1.796986,4.7
2012,"Crittenden County, KY",21,23.2,7.1714196,9.8941889,2.8004899,0.18720174,9220,1.5060794,7.7
2009,"Hopkins County, KY",21,20.7,16.087141,9.2371349,2.0428345,0.15340678,46921,1.540319,9.2
2007,"Crittenden County, KY",21,20.1,6.2051444,8.9095821,2.6580176,0.17245096,9278,1.3859035,6.1
2002,"Webster County, KY",21,,11.981155,6.5454021,1.4175836,0.14890574,13982,1.0531602,5.1
2010,"Crittenden County, KY",21,20.0,6.7047338,10.064755,2.4704125,0.18048833,9297,1.5482569,9.9
2011,"Crittenden County, KY",21,20.6,6.8882427,10.193828,2.809973,0.18423614,9249,1.5642092,8.5
2015,"Crittenden County, KY",21,19.2,8.2550592,11.117893,3.0053201,0.19208115,9168,2.5430937,5.6
2019,"Crittenden County, KY",21,19.2,7.4822578,11.78403,3.3234394,0.2134908,8806,2.5267298,4.9
2013,"Crittenden County, KY",21,22.2,7.3548851,9.8336239,2.6795373,0.18893005,9178,1.5759485,7.4
2019,"Webster County, KY",21,16.3,11.92943,10.750043,2.7913268,0.18103848,12942,2.1015067,4.0
2013,"Caldwell County, KY",21,19.0,11.03663,9.8380156,2.431937,0.1922868,12887,1.6006351,8.2
2014,"Caldwell County, KY",21,18.2,10.927127,10.552978,2.5198727,0.19613947,12848,2.2772291,6.5
2003,"Crittenden County, KY",21,16.8,7.1038842,7.5137739,1.9306206,0.16709985,9234,1.2099848,6.9
2006,"Lyon County, KY",21,15.7,8.6531048,7.8411546,2.2060008,0.19279109,8434,0.96208525,6.7
2010,"Hopkins County, KY",21,19.3,16.020216,9.3958673,2.0800035,0.1545441,46841,1.4928261,9.7
2005,"Union County, KY",21,15.3,14.324953,7.1498547,1.6077249,0.13387676,15335,1.4506975,6.0
2014,"Henderson County, KY",21,18.1,17.629377,9.2600107,2.2668219,0.15739982,46366,1.9156791,6.1
2008,"Union County, KY",21,18.4,15.875761,8.3550291,2.0891771,0.13866773,15072,1.4802855,6.5
2015,"Hopkins County, KY",21,18.4,17.187811,10.688453,2.46946,0.1699924,46055,2.4555206,5.7
2013,"Union County, KY",21,18.7,17.991138,9.015398,2.2055917,0.14554146,15061,1.683498,7.7
2016,"Henderson County, KY",21,17.1,18.522495,9.9435062,2.6132035,0.16562797,46212,2.0416243,4.8
2018,"Henderson County, KY",21,16.3,19.114933,10.186662,2.6511817,0.17711812,45512,2.1279118,3.8
2013,"Webster County, KY",21,17.0,13.684838,8.8648605,2.1970923,0.15722093,13357,1.3355587,7.1
2019,"Union County, KY",21,17.3,16.680841,11.038884,2.7256815,0.17210208,14381,2.6803622,4.5
2002,"Crittenden County, KY",21,,7.1475706,7.5837598,2.0283065,0.16686557,9217,1.3030612,5.7
2014,"Hopkins County, KY",21,16.9,17.141306,9.9730444,2.204509,0.16838913,46155,2.1608632,6.4
2008,"Lyon County, KY",21,16.4,8.8231211,8.7828665,2.3024304,0.2057559,8374,1.0159599,7.6
2004,"Caldwell County, KY",21,15.6,11.156197,7.8501096,1.8282638,0.17535619,12774,1.4539065,5.1
2002,"Lyon County, KY",21,,9.0400677,6.7029376,1.3932534,0.17239685,8144,0.98310655,6.7
2016,"Caldwell County, KY",21,20.4,11.642172,10.999589,2.639447,0.2034985,12634,2.4597578,5.5
2008,"Caldwell County, KY",21,16.8,11.227281,9.2487726,2.4008589,0.17805159,12985,1.3940185,6.5
2002,"Caldwell County, KY",21,,10.545403,7.4946561,1.7569065,0.17955931,12798,1.3304833,5.1
2011,"Hopkins County, KY",21,19.7,16.689642,9.2173691,2.010221,0.15628469,46844,1.5002633,8.5
2004,"Hopkins County, KY",21,16.8,15.081942,7.4314098,1.4677854,0.14780043,46759,1.3549435,5.4
2005,"Hopkins County, KY",21,17.7,15.728943,7.6901426,1.73663,0.14815609,46640,1.3190863,5.9
2008,"Crittenden County, KY",21,18.0,6.2843609,9.3411245,2.6456411,0.1746386,9408,1.3507628,6.5
2016,"Webster County, KY",21,17.9,11.851509,10.174413,2.5271158,0.16895531,13181,2.0285366,6.1
2007,"Webster County, KY",21,13.2,13.100698,7.7135854,2.0402815,0.14812145,13867,1.140959,5.8
2009,"Lyon County, KY",21,18.4,8.6773596,9.6761885,2.4404771,0.20787326,8332,1.1952541,12.3
2018,"Caldwell County, KY",21,18.0,11.63508,11.013683,2.6960697,0.21020761,12716,2.512547,4.8
2003,"Caldwell County, KY",21,14.4,10.746048,7.5552745,1.7765142,0.17622246,12802,1.2654936,5.9
2018,"Webster County, KY",21,18.4,11.944082,10.26677,2.5199106,0.17485251,13051,2.1045811,4.2
2009,"Webster County, KY",21,17.1,14.254347,8.7213297,2.0310512,0.14940429,13681,1.3390982,9.6
2017,"Hopkins County, KY",21,19.3,16.958723,10.953359,2.5526786,0.17936547,45293,2.4218485,5.0
2014,"Union County, KY",21,18.9,18.151222,9.7148829,2.2595997,0.14895169,15072,2.39132,6.4
2002,"Union County, KY",21,,14.827376,6.5806956,1.3825933,0.1317447,15401,1.3704848,5.2
2019,"Henderson County, KY",21,16.3,18.831045,10.490063,2.820394,0.18270294,45210,2.1239359,3.8
2015,"Caldwell County, KY",21,18.8,11.427782,11.022882,2.5902667,0.19712897,12748,2.6028233,5.6
2012,"Lyon County, KY",21,17.5,8.291913,9.7776814,2.7647743,0.2196306,8446,1.1001508,9.2
2009,"Crittenden County, KY",21,19.0,6.9129395,10.329902,2.7811272,0.17836791,9301,1.5996027,10.6
2018,"Lyon County, KY",21,14.5,10.427905,11.571583,3.4290023,0.25957656,8171,1.8249849,5.0
2011,"Caldwell County, KY",21,19.1,10.944168,10.096786,2.6384788,0.18331158,13027,1.5827657,9.6
2011,"Henderson County, KY",21,16.7,17.174837,8.7598476,2.1548076,0.14270298,46334,1.3491696,9.0
2016,"Lyon County, KY",21,16.4,9.7337761,11.233001,3.1399958,0.25139597,8238,1.7652923,5.9
2003,"Webster County, KY",21,13.8,10.800133,6.5736685,1.3968133,0.15008625,13912,0.99054617,6.6
2010,"Caldwell County, KY",21,18.8,11.053572,10.19561,2.5642357,0.17955419,13010,1.5763743,10.5
2013,"Hopkins County, KY",21,17.5,16.891478,9.2714682,2.1155255,0.16426848,46424,1.513633,7.9
2006,"Henderson County, KY",21,13.9,19.143707,7.0424733,1.83802,0.13545023,45633,1.1488194,5.1
2003,"Hopkins County, KY",21,15.3,14.814865,7.1452937,1.4726574,0.14727436,46668,1.1687212,6.6
2005,"Crittenden County, KY",21,18.0,6.648396,8.448699,2.3752732,0.17148173,9138,1.3861451,6.0
2002,"Hopkins County, KY",21,,14.888225,7.1326556,1.4525688,0.14695735,46374,1.2570637,5.6
2010,"Union County, KY",21,19.4,17.732498,9.0801296,2.0958097,0.13432837,15276,1.6541077,9.7
2015,"Lyon County, KY",21,16.9,8.8302956,10.827922,2.9256604,0.2381402,8474,1.8358455,5.8
2006,"Crittenden County, KY",21,18.1,6.2918267,8.7069302,2.669965,0.17120035,9264,1.3082801,6.1
2017,"Crittenden County, KY",21,18.1,7.9218731,11.17068,3.0572634,0.19935548,8999,2.5088224,5.5
2012,"Henderson County, KY",21,17.6,17.086353,8.4524937,2.0662532,0.14834443,46419,1.2924523,7.5
2003,"Henderson County, KY",21,13.3,20.852022,6.2538395,1.3858764,0.13139735,45214,1.0727278,5.5
2007,"Lyon County, KY",21,15.0,8.75284,8.1873665,2.2381678,0.19969022,8393,1.0258865,6.4
2017,"Henderson County, KY",21,16.2,18.766047,10.040684,2.5454209,0.17088538,45867,2.1292605,4.6
2014,"Crittenden County, KY",21,20.3,7.6190653,10.83042,2.9509137,0.19182561,9175,2.2369902,6.2
2006,"Hopkins County, KY",21,16.2,16.037107,7.9063978,1.9972315,0.1468316,46727,1.259932,5.8
2013,"Henderson County, KY",21,19.5,16.733175,8.6105585,2.1478119,0.15373991,46338,1.3484812,7.5
2018,"Union County, KY",21,16.3,15.410182,10.961823,2.6862366,0.1670237,14471,2.7012169,5.0
2007,"Caldwell County, KY",21,17.8,11.550094,8.6692991,2.2672536,0.17800032,12882,1.4214454,5.3
2018,"Hopkins County, KY",21,18.1,15.987556,11.05648,2.6373103,0.18414624,45024,2.4155469,4.6
2016,"Union County, KY",21,18.6,14.909374,10.393414,2.4987979,0.15895699,14765,2.5787473,6.8
2012,"Hopkins County, KY",21,18.3,16.872036,9.2432699,2.1888368,0.16107023,46607,1.4474733,7.7
2006,"Webster County, KY",21,15.9,12.881953,7.4959898,2.0440078,0.1494054,13875,1.0750921,5.1
2005,"Webster County, KY",21,15.1,12.211591,7.1914301,1.7985394,0.14767209,14004,1.1126411,5.0
2017,"Union County, KY",21,17.8,15.064206,10.783979,2.5848799,0.1624487,14620,2.6995769,6.0
2012,"Webster County, KY",21,15.5,13.682338,8.8740883,2.2863722,0.15371472,13460,1.2725592,7.1
2010,"Henderson County, KY",21,16.5,16.855944,8.895586,2.0872653,0.14189364,46260,1.3450801,10.3
2011,"Webster County, KY",21,17.6,13.315563,8.8802471,2.1414957,0.14939386,13528,1.3182636,8.0
2015,"Webster County, KY",21,18.1,14.259725,10.347296,2.5861921,0.16427214,13155,2.1736591,5.2
2004,"Union County, KY",21,15.5,13.971584,6.9103489,1.482565,0.13157724,15451,1.4828197,5.4
2013,"Lyon County, KY",21,17.4,8.1386776,9.7700062,2.7411251,0.23083293,8452,1.1448486,8.2
2019,"Caldwell County, KY",21,15.8,12.106996,11.687707,3.2282844,0.21330509,12747,2.4782941,5.0
2006,"Caldwell County, KY",21,17.0,11.350595,8.3368158,2.1797152,0.17477393,12828,1.3455563,5.2
2004,"Henderson County, KY",21,14.3,20.309401,6.5694251,1.454743,0.13145363,45362,1.2441353,4.6
2019,"Hopkins County, KY",21,18.1,16.433142,11.447078,2.8436346,0.19008191,44686,2.4142714,4.6
2002,"Henderson County, KY",21,,20.387293,6.1482944,1.2713625,0.13055821,45091,1.1500893,5.3
2011,"Union County, KY",21,21.4,18.713104,9.119853,2.2248971,0.13425501,15262,1.6632909,9.0
2004,"Lyon County, KY",21,14.3,8.2920837,7.2606201,1.6749164,0.18511334,8249,1.0589629,6.9
2016,"Crittenden County, KY",21,18.6,8.2554455,10.75852,2.9322443,0.19515935,9131,2.387141,5.3
2009,"Caldwell County, KY",21,17.4,11.202571,10.138741,2.5817437,0.17705448,12996,1.6307473,10.0
2017,"Lyon County, KY",21,14.3,10.011456,11.393947,3.3168938,0.25263286,8261,1.8198481,5.8
2009,"Union County, KY",21,16.7,15.851123,9.1085625,1.9286141,0.13683018,15004,1.7408885,11.4
2003,"Lyon County, KY",21,13.0,8.0432434,6.9302702,1.5336879,0.1797066,8180,0.91511524,8.4
2007,"Union County, KY",21,23.1,14.354609,7.9244099,2.0806794,0.13645418,15060,1.4995486,5.5
2013,"Madison County, KY",21,19.8,15.312813,7.4794679,1.6974248,0.12317593,85934,1.0248653,6.6
2002,"Estill County, KY",21,,5.5431814,7.6547146,1.6480898,0.13710262,15193,1.7267895,6.4
2012,"Estill County, KY",21,27.8,5.9207354,10.894289,2.5855186,0.16203544,14503,2.0916994,10.0
2006,"Estill County, KY",21,26.4,5.4675684,8.5643606,2.0545621,0.14385229,14786,1.7921823,6.5
2013,"Rockcastle County, KY",21,25.6,6.971045,10.15506,2.3812108,0.16425756,16742,2.4413421,9.3
2007,"Madison County, KY",21,18.7,14.491133,6.0026183,1.4127544,0.10416692,80659,0.9733091,4.7
2014,"Rockcastle County, KY",21,24.1,7.1608157,11.087971,2.4935987,0.1661714,16826,3.4610012,7.6
2010,"Rockcastle County, KY",21,23.9,6.7790408,10.284559,2.2872941,0.1495814,17081,2.3833196,11.2
2008,"Rockcastle County, KY",21,26.9,6.6571083,8.9357748,1.9872425,0.1489893,17216,2.0896184,7.3
2010,"Estill County, KY",21,28.7,5.6140323,10.955694,2.4192047,0.15394549,14713,2.1373196,13.5
2005,"Madison County, KY",21,18.1,14.492697,5.472137,1.0772506,0.10018798,78732,0.98242271,4.9
2017,"Madison County, KY",21,17.0,15.403643,8.1086464,1.9024644,0.13472633,91170,1.5191269,4.3
2015,"Estill County, KY",21,28.2,6.3352408,12.545194,2.7790782,0.17741598,14373,3.5444574,6.2
2019,"Rockcastle County, KY",21,21.0,8.5156889,12.053833,2.9618659,0.18766098,16695,3.7595019,4.8
2009,"Madison County, KY",21,19.2,14.061593,7.3692327,1.5644846,0.11042661,82299,1.1027834,9.1
2003,"Estill County, KY",21,21.2,5.5992723,7.7451758,1.6718057,0.13680565,15014,1.6247163,7.4
